Time,Extension,Load,Tensile stress,Tensile strain (Extension)
"57.82400","0.48169","803.24438","117.84689","0.01896"
"57.84000","0.48187","803.49481","117.88363","0.01897"
"57.85600","0.48206","803.78503","117.92621","0.01898"
"57.87200","0.48219","804.14734","117.97936","0.01898"
"57.88800","0.48237","804.45142","118.02398","0.01899"
"57.90400","0.48256","804.67267","118.05643","0.01900"
"57.92000","0.48269","804.85242","118.08281","0.01900"
"57.93600","0.48287","805.06268","118.11366","0.01901"
"57.95200","0.48300","805.26349","118.14312","0.01902"
"57.96800","0.48319","805.36084","118.15740","0.01902"
"57.98400","0.48331","805.24414","118.14028","0.01903"
"58.00000","0.48344","805.18628","118.13179","0.01903"
"58.01600","0.48356","805.02637","118.10833","0.01904"
"58.03200","0.48369","804.71094","118.06205","0.01904"
"58.04800","0.48381","804.53369","118.03605","0.01905"
"58.06400","0.48394","804.50372","118.03165","0.01905"
"58.08000","0.48406","804.37195","118.01231","0.01906"
"58.09600","0.48419","804.18549","117.98496","0.01906"
"58.11200","0.48437","804.11353","117.97440","0.01907"
"58.12800","0.48450","804.09003","117.97095","0.01907"
"58.14400","0.48462","804.07129","117.96821","0.01908"
"58.16000","0.48481","804.06757","117.96766","0.01909"
"58.17600","0.48494","804.26440","117.99654","0.01909"
"58.19200","0.48512","804.34161","118.00787","0.01910"
"58.20800","0.48525","804.22021","117.99006","0.01910"
"58.22400","0.48537","804.19714","117.98667","0.01911"
"58.24000","0.48550","804.15869","117.98103","0.01911"
"58.25600","0.48562","804.07141","117.96822","0.01912"
"58.27200","0.48575","804.17096","117.98283","0.01912"
"58.28800","0.48587","803.97772","117.95448","0.01913"
"58.30400","0.48600","803.76202","117.92283","0.01913"
"58.32000","0.48606","803.56116","117.89336","0.01914"
"58.33600","0.48619","803.36493","117.86457","0.01914"
"58.35200","0.48625","803.09192","117.82452","0.01914"
"58.36800","0.48637","802.76410","117.77642","0.01915"
"58.38400","0.48644","802.42389","117.72651","0.01915"
"58.40000","0.48656","802.31366","117.71033","0.01916"
"58.41600","0.48662","802.11383","117.68102","0.01916"
"58.43200","0.48675","801.73035","117.62476","0.01916"
"58.44800","0.48687","801.53516","117.59612","0.01917"
"58.46400","0.48700","801.57031","117.60128","0.01917"
"58.48000","0.48712","801.69122","117.61902","0.01918"
"58.49600","0.48731","801.91803","117.65229","0.01919"
"58.51200","0.48744","802.14117","117.68503","0.01919"
"58.52800","0.48762","802.44354","117.72939","0.01920"
"58.54400","0.48775","802.72809","117.77114","0.01920"
"58.56000","0.48794","802.94122","117.80241","0.01921"
"58.57600","0.48819","803.25677","117.84871","0.01922"
"58.59200","0.48837","803.67706","117.91037","0.01923"
"58.60800","0.48856","804.18835","117.98538","0.01923"
"58.62400","0.48875","804.53308","118.03596","0.01924"
"58.64000","0.48894","804.94757","118.09677","0.01925"
"58.65600","0.48906","805.23212","118.13851","0.01925"
"58.67200","0.48919","805.28485","118.14626","0.01926"
"58.68800","0.48931","804.95428","118.09776","0.01926"
"58.70400","0.48937","804.46191","118.02551","0.01927"
"58.72000","0.48950","803.96368","117.95242","0.01927"
"58.73600","0.48956","803.55267","117.89212","0.01927"
"58.75200","0.48969","803.15582","117.83389","0.01928"
"58.76800","0.48975","802.83844","117.78733","0.01928"
"58.78400","0.48987","802.65680","117.76068","0.01929"
"58.80000","0.49000","802.36755","117.71825","0.01929"
"58.81600","0.49012","802.18536","117.69151","0.01930"
"58.83200","0.49025","801.95367","117.65752","0.01930"
"58.84800","0.49037","801.78973","117.63347","0.01931"
"58.86400","0.49050","801.78790","117.63320","0.01931"
"58.88000","0.49069","801.94269","117.65591","0.01932"
"58.89600","0.49081","802.27417","117.70454","0.01932"
"58.91200","0.49100","802.46942","117.73319","0.01933"
"58.92800","0.49119","802.61957","117.75522","0.01934"
"58.94400","0.49131","802.80096","117.78183","0.01934"
"58.96000","0.49150","803.12128","117.82883","0.01935"
"58.97600","0.49162","803.45581","117.87791","0.01936"
"58.99200","0.49175","803.56390","117.89377","0.01936"
"59.00800","0.49187","803.45178","117.87732","0.01937"
"59.02400","0.49200","803.24420","117.84686","0.01937"
"59.04000","0.49212","802.91553","117.79864","0.01937"
"59.05600","0.49219","802.69714","117.76660","0.01938"
"59.07200","0.49231","802.40973","117.72443","0.01938"
"59.08800","0.49237","802.11963","117.68187","0.01938"
"59.10400","0.49250","801.87061","117.64533","0.01939"
"59.12000","0.49262","801.53912","117.59670","0.01939"
"59.13600","0.49269","801.31458","117.56376","0.01940"
"59.15200","0.49281","801.20032","117.54700","0.01940"
"59.16800","0.49294","801.04767","117.52460","0.01941"
"59.18400","0.49300","800.88928","117.50137","0.01941"
"59.20000","0.49312","800.97113","117.51337","0.01941"
"59.21600","0.49325","800.85565","117.49643","0.01942"
"59.23200","0.49344","800.85480","117.49630","0.01943"
"59.24800","0.49356","801.04749","117.52457","0.01943"
"59.26400","0.49375","801.18378","117.54457","0.01944"
"59.28000","0.49394","801.41742","117.57885","0.01945"
"59.29600","0.49406","801.74652","117.62713","0.01945"
"59.31200","0.49425","802.04156","117.67042","0.01946"
"59.32800","0.49444","802.39044","117.72160","0.01947"
"59.34400","0.49456","802.70490","117.76774","0.01947"
"59.36000","0.49475","802.97552","117.80744","0.01948"
"59.37600","0.49487","802.98651","117.80905","0.01948"
"59.39200","0.49500","803.02826","117.81518","0.01949"
"59.40800","0.49519","803.10443","117.82635","0.01950"
"59.42400","0.49531","803.02710","117.81501","0.01950"
"59.44000","0.49544","802.83533","117.78687","0.01951"
"59.45600","0.49556","802.64490","117.75893","0.01951"
"59.47200","0.49569","802.51245","117.73950","0.01952"
"59.48800","0.49581","802.39001","117.72154","0.01952"
"59.50400","0.49594","802.30096","117.70847","0.01953"
"59.52000","0.49606","802.23138","117.69827","0.01953"
"59.53600","0.49625","802.09113","117.67769","0.01954"
"59.55200","0.49637","801.94373","117.65607","0.01954"
"59.56800","0.49650","801.84570","117.64169","0.01955"
"59.58400","0.49669","801.87366","117.64578","0.01955"
"59.60000","0.49681","801.84241","117.64120","0.01956"
"59.61600","0.49700","801.97687","117.66093","0.01957"
"59.63200","0.49712","802.09052","117.67760","0.01957"
"59.64800","0.49725","802.21704","117.69616","0.01958"
"59.66400","0.49737","802.24939","117.70090","0.01958"
"59.68000","0.49750","802.21155","117.69536","0.01959"
"59.69600","0.49762","801.96381","117.65901","0.01959"
"59.71200","0.49775","801.73920","117.62605","0.01960"
"59.72800","0.49781","801.34503","117.56823","0.01960"
"59.74400","0.49794","801.07434","117.52851","0.01960"
"59.76000","0.49800","800.89618","117.50237","0.01961"
"59.77600","0.49812","800.59088","117.45758","0.01961"
"59.79200","0.49825","800.30353","117.41542","0.01962"
"59.80800","0.49831","800.05505","117.37897","0.01962"
"59.82400","0.49844","799.84393","117.34799","0.01962"
"59.84000","0.49850","799.77094","117.33729","0.01963"
"59.85600","0.49862","799.68481","117.32465","0.01963"
"59.87200","0.49875","799.60944","117.31359","0.01964"
"59.88800","0.49887","799.57062","117.30790","0.01964"
"59.90400","0.49900","799.66077","117.32112","0.01965"
"59.92000","0.49912","799.61456","117.31435","0.01965"
"59.93600","0.49925","799.59174","117.31100","0.01966"
"59.95200","0.49944","799.79077","117.34019","0.01966"
"59.96800","0.49962","800.04211","117.37707","0.01967"
"59.98400","0.49981","800.37720","117.42623","0.01968"
"60.00000","0.50000","800.82819","117.49240","0.01969"
"60.01600","0.50019","801.25781","117.55543","0.01969"
"60.03200","0.50044","801.73553","117.62552","0.01970"
"60.04800","0.50062","802.31390","117.71037","0.01971"
"60.06400","0.50081","802.82605","117.78551","0.01972"
"60.08000","0.50094","803.09113","117.82440","0.01972"
"60.09600","0.50106","803.11792","117.82833","0.01973"
"60.11200","0.50119","802.74268","117.77328","0.01973"
"60.12800","0.50125","802.28943","117.70678","0.01973"
"60.14400","0.50131","801.92059","117.65267","0.01974"
"60.16000","0.50144","801.31750","117.56419","0.01974"
"60.17600","0.50150","800.77698","117.48489","0.01974"
"60.19200","0.50162","800.35797","117.42341","0.01975"
"60.20800","0.50175","800.09711","117.38514","0.01975"
"60.22400","0.50187","799.93903","117.36195","0.01976"
"60.24000","0.50200","799.84711","117.34846","0.01976"
"60.25600","0.50206","799.89246","117.35512","0.01977"
"60.27200","0.50225","799.78845","117.33986","0.01977"
"60.28800","0.50237","799.84607","117.34830","0.01978"
"60.30400","0.50250","799.95038","117.36361","0.01978"
"60.32000","0.50269","800.05341","117.37873","0.01979"
"60.33600","0.50281","800.33380","117.41987","0.01980"
"60.35200","0.50300","800.48694","117.44233","0.01980"
"60.36800","0.50319","800.68280","117.47107","0.01981"
"60.38400","0.50331","801.02673","117.52153","0.01982"
"60.40000","0.50350","801.25024","117.55432","0.01982"
"60.41600","0.50362","801.33740","117.56711","0.01983"
"60.43200","0.50375","801.12677","117.53620","0.01983"
"60.44800","0.50387","801.08832","117.53056","0.01984"
"60.46400","0.50400","800.97272","117.51360","0.01984"
"60.48000","0.50406","800.74213","117.47977","0.01984"
"60.49600","0.50419","800.51312","117.44617","0.01985"
"60.51200","0.50425","800.14838","117.39266","0.01985"
"60.52800","0.50437","799.81451","117.34368","0.01986"
"60.54400","0.50444","799.50995","117.29900","0.01986"
"60.56000","0.50456","799.14526","117.24549","0.01986"
"60.57600","0.50469","798.86755","117.20475","0.01987"
"60.59200","0.50475","798.72833","117.18432","0.01987"
"60.60800","0.50487","798.55573","117.15900","0.01988"
"60.62400","0.50500","798.47491","117.14714","0.01988"
"60.64000","0.50512","798.49109","117.14951","0.01989"
"60.65600","0.50525","798.58600","117.16344","0.01989"
"60.67200","0.50544","798.66760","117.17542","0.01990"
"60.68800","0.50556","798.89551","117.20885","0.01990"
"60.70400","0.50575","799.13129","117.24344","0.01991"
"60.72000","0.50594","799.45325","117.29068","0.01992"
"60.73600","0.50612","799.78772","117.33974","0.01993"
"60.75200","0.50631","800.02716","117.37488","0.01993"
"60.76800","0.50644","800.34717","117.42183","0.01994"
"60.78400","0.50662","800.57758","117.45563","0.01995"
"60.80000","0.50675","800.63593","117.46419","0.01995"
"60.81600","0.50687","800.75336","117.48142","0.01996"
"60.83200","0.50706","800.67572","117.47003","0.01996"
"60.84800","0.50719","800.56909","117.45438","0.01997"
"60.86400","0.50731","800.47791","117.44101","0.01997"
"60.88000","0.50744","800.24323","117.40658","0.01998"
"60.89600","0.50756","800.07660","117.38213","0.01998"
"60.91200","0.50769","800.00311","117.37135","0.01999"
"60.92800","0.50781","799.83624","117.34687","0.01999"
"60.94400","0.50794","799.49878","117.29736","0.02000"
"60.96000","0.50806","799.23999","117.25939","0.02000"
"60.97600","0.50819","799.09961","117.23879","0.02001"
"60.99200","0.50831","799.13446","117.24390","0.02001"
"61.00800","0.50844","799.22156","117.25668","0.02002"
"61.02400","0.50862","799.32159","117.27136","0.02002"
"61.04000","0.50881","799.44598","117.28961","0.02003"
"61.05600","0.50894","799.66241","117.32137","0.02004"
"61.07200","0.50912","799.72223","117.33014","0.02004"
"61.08800","0.50925","799.79730","117.34116","0.02005"
"61.10400","0.50937","799.84711","117.34846","0.02005"
"61.12000","0.50950","799.78650","117.33957","0.02006"
"61.13600","0.50962","799.69122","117.32559","0.02006"
"61.15200","0.50969","799.45160","117.29044","0.02007"
"61.16800","0.50981","799.10535","117.23963","0.02007"
"61.18400","0.50987","798.77228","117.19077","0.02007"
"61.20000","0.51000","798.48730","117.14896","0.02008"
"61.21600","0.51006","798.33258","117.12626","0.02008"
"61.23200","0.51019","798.03522","117.08263","0.02009"
"61.24800","0.51025","797.68945","117.03191","0.02009"
"61.26400","0.51037","797.48035","117.00123","0.02009"
"61.28000","0.51050","797.43750","116.99494","0.02010"
"61.29600","0.51062","797.27515","116.97112","0.02010"
"61.31200","0.51075","797.23315","116.96496","0.02011"
"61.32800","0.51087","797.24762","116.96708","0.02011"
"61.34400","0.51100","797.18634","116.95809","0.02012"
"61.36000","0.51112","797.26105","116.96905","0.02012"
"61.37600","0.51131","797.56287","117.01333","0.02013"
"61.39200","0.51144","797.91388","117.06483","0.02014"
"61.40800","0.51162","798.26575","117.11646","0.02014"
"61.42400","0.51181","798.49658","117.15032","0.02015"
"61.44000","0.51206","798.91699","117.21200","0.02016"
"61.45600","0.51225","799.46844","117.29291","0.02017"
"61.47200","0.51244","800.05237","117.37858","0.02017"
"61.48800","0.51262","800.65967","117.46767","0.02018"
"61.50400","0.51281","800.98602","117.51556","0.02019"
"61.52000","0.51294","800.84216","117.49445","0.02019"
"61.53600","0.51306","800.58685","117.45699","0.02020"
"61.55200","0.51319","800.32928","117.41920","0.02020"
"61.56800","0.51325","799.81049","117.34309","0.02021"
"61.58400","0.51331","799.18048","117.25066","0.02021"
"61.60000","0.51344","798.76215","117.18929","0.02021"
"61.61600","0.51350","798.28369","117.11909","0.02022"
"61.63200","0.51362","797.92029","117.06577","0.02022"
"61.64800","0.51375","797.55157","117.01167","0.02023"
"61.66400","0.51387","797.33759","116.98028","0.02023"
"61.68000","0.51400","797.39288","116.98840","0.02024"
"61.69600","0.51412","797.39038","116.98802","0.02024"
"61.71200","0.51425","797.39398","116.98856","0.02025"
"61.72800","0.51437","797.52319","117.00751","0.02025"
"61.74400","0.51450","797.57867","117.01565","0.02026"
"61.76000","0.51469","797.62518","117.02248","0.02026"
"61.77600","0.51487","797.80963","117.04954","0.02027"
"61.79200","0.51506","798.12451","117.09573","0.02028"
"61.80800","0.51519","798.34070","117.12745","0.02028"
"61.82400","0.51537","798.50751","117.15192","0.02029"
"61.84000","0.51550","798.68323","117.17770","0.02030"
"61.85600","0.51562","798.89417","117.20865","0.02030"
"61.87200","0.51575","798.88495","117.20730","0.02031"
"61.88800","0.51587","798.67944","117.17715","0.02031"
"61.90400","0.51594","798.38141","117.13342","0.02031"
"61.92000","0.51606","797.98792","117.07569","0.02032"
"61.93600","0.51612","797.63800","117.02435","0.02032"
"61.95200","0.51625","797.27649","116.97131","0.02032"
"61.96800","0.51631","796.86188","116.91048","0.02033"
"61.98400","0.51644","796.53784","116.86295","0.02033"
"62.00000","0.51656","796.36450","116.83752","0.02034"
"62.01600","0.51662","796.17749","116.81008","0.02034"
"62.03200","0.51675","796.05157","116.79160","0.02034"
"62.04800","0.51687","795.98157","116.78133","0.02035"
"62.06400","0.51700","796.04901","116.79123","0.02035"
"62.08000","0.51712","796.06085","116.79297","0.02036"
"62.09600","0.51725","796.05280","116.79179","0.02036"
"62.11200","0.51744","796.12659","116.80261","0.02037"
"62.12800","0.51756","796.39496","116.84198","0.02038"
"62.14400","0.51775","796.70856","116.88799","0.02038"
"62.16000","0.51794","797.00372","116.93130","0.02039"
"62.17600","0.51812","797.36688","116.98458","0.02040"
"62.19200","0.51831","797.64502","117.02538","0.02041"
"62.20800","0.51850","797.94165","117.06890","0.02041"
"62.22400","0.51862","798.16553","117.10175","0.02042"
"62.24000","0.51875","798.38531","117.13400","0.02042"
"62.25600","0.51887","798.47003","117.14642","0.02043"
"62.27200","0.51906","798.26990","117.11707","0.02044"
"62.28800","0.51919","798.04321","117.08380","0.02044"
"62.30400","0.51931","797.90222","117.06312","0.02045"
"62.32000","0.51944","797.75696","117.04181","0.02045"
"62.33600","0.51956","797.61401","117.02084","0.02046"
"62.35200","0.51969","797.47357","117.00023","0.02046"
"62.36800","0.51981","797.30682","116.97577","0.02047"
"62.38400","0.51994","797.02008","116.93370","0.02047"
"62.40000","0.52006","796.73987","116.89259","0.02047"
"62.41600","0.52019","796.56561","116.86702","0.02048"
"62.43200","0.52031","796.43793","116.84829","0.02048"
"62.44800","0.52044","796.45477","116.85076","0.02049"
"62.46400","0.52062","796.64001","116.87794","0.02050"
"62.48000","0.52075","796.65900","116.88072","0.02050"
"62.49600","0.52094","796.81036","116.90293","0.02051"
"62.51200","0.52112","797.26984","116.97034","0.02052"
"62.52800","0.52125","797.59637","117.01825","0.02052"
"62.54400","0.52137","797.74670","117.04031","0.02053"
"62.56000","0.52150","797.74817","117.04052","0.02053"
"62.57600","0.52162","797.45453","116.99744","0.02054"
"62.59200","0.52169","797.19189","116.95891","0.02054"
"62.60800","0.52181","796.86194","116.91050","0.02054"
"62.62400","0.52187","796.50970","116.85882","0.02055"
"62.64000","0.52200","796.00189","116.78432","0.02055"
"62.65600","0.52206","795.63354","116.73027","0.02055"
"62.67200","0.52219","795.36566","116.69097","0.02056"
"62.68800","0.52225","795.15808","116.66051","0.02056"
"62.70400","0.52237","794.88678","116.62071","0.02057"
"62.72000","0.52250","794.77838","116.60481","0.02057"
"62.73600","0.52262","794.71747","116.59587","0.02058"
"62.75200","0.52275","794.77832","116.60480","0.02058"
"62.76800","0.52287","794.76648","116.60307","0.02059"
"62.78400","0.52300","794.87616","116.61916","0.02059"
"62.80000","0.52319","795.07629","116.64851","0.02060"
"62.81600","0.52337","795.31317","116.68327","0.02061"
"62.83200","0.52356","795.61749","116.72792","0.02061"
"62.84800","0.52375","795.86292","116.76392","0.02062"
"62.86400","0.52394","796.39050","116.84133","0.02063"
"62.88000","0.52412","796.78027","116.89851","0.02063"
"62.89600","0.52431","797.34100","116.98078","0.02064"
"62.91200","0.52450","797.75024","117.04082","0.02065"
"62.92800","0.52469","797.95441","117.07078","0.02066"
"62.94400","0.52481","797.80988","117.04957","0.02066"
"62.96000","0.52494","797.71893","117.03623","0.02067"
"62.97600","0.52500","797.40521","116.99020","0.02067"
"62.99200","0.52512","797.10205","116.94572","0.02067"
"63.00800","0.52519","796.60516","116.87283","0.02068"
"63.02400","0.52531","796.06122","116.79302","0.02068"
"63.04000","0.52537","795.64990","116.73267","0.02068"
"63.05600","0.52550","795.42072","116.69905","0.02069"
"63.07200","0.52562","795.20697","116.66769","0.02069"
"63.08800","0.52575","794.88989","116.62117","0.02070"
"63.10400","0.52587","794.74200","116.59947","0.02070"
"63.12000","0.52594","794.77362","116.60411","0.02071"
"63.13600","0.52612","794.67798","116.59008","0.02071"
"63.15200","0.52625","794.58838","116.57693","0.02072"
"63.16800","0.52637","794.65991","116.58743","0.02072"
"63.18400","0.52650","794.76703","116.60314","0.02073"
"63.20000","0.52669","794.93744","116.62814","0.02074"
"63.21600","0.52681","795.02118","116.64043","0.02074"
"63.23200","0.52700","795.14746","116.65896","0.02075"
"63.24800","0.52719","795.27454","116.67760","0.02076"
"63.26400","0.52731","795.49567","116.71004","0.02076"
"63.28000","0.52750","795.86041","116.76356","0.02077"
"63.29600","0.52762","795.90631","116.77029","0.02077"
"63.31200","0.52769","795.81952","116.75756","0.02078"
"63.32800","0.52781","795.63574","116.73060","0.02078"
"63.34400","0.52794","795.44745","116.70297","0.02078"
"63.36000","0.52800","795.17572","116.66310","0.02079"
"63.37600","0.52812","794.89362","116.62172","0.02079"
"63.39200","0.52819","794.58997","116.57716","0.02079"
"63.40800","0.52831","794.23859","116.52561","0.02080"
"63.42400","0.52844","793.96014","116.48476","0.02080"
"63.44000","0.52850","793.85022","116.46864","0.02081"
"63.45600","0.52862","793.67542","116.44299","0.02081"
"63.47200","0.52875","793.51282","116.41914","0.02082"
"63.48800","0.52887","793.45276","116.41032","0.02082"
"63.50400","0.52900","793.57556","116.42834","0.02083"
"63.52000","0.52912","793.65924","116.44061","0.02083"
"63.53600","0.52931","793.83759","116.46678","0.02084"
"63.55200","0.52944","793.92792","116.48003","0.02084"
"63.56800","0.52962","794.11340","116.50725","0.02085"
"63.58400","0.52981","794.37231","116.54523","0.02086"
"63.60000","0.53000","794.64337","116.58500","0.02087"
"63.61600","0.53019","794.95209","116.63029","0.02087"
"63.63200","0.53031","795.25958","116.67541","0.02088"
"63.64800","0.53050","795.50745","116.71178","0.02089"
"63.66400","0.53069","795.63007","116.72977","0.02089"
"63.68000","0.53081","795.77490","116.75101","0.02090"
"63.69600","0.53094","795.92493","116.77303","0.02090"
"63.71200","0.53106","795.75684","116.74836","0.02091"
"63.72800","0.53119","795.43927","116.70177","0.02091"
"63.74400","0.53131","795.26184","116.67574","0.02092"
"63.76000","0.53144","795.06769","116.64725","0.02092"
"63.77600","0.53156","794.84320","116.61432","0.02093"
"63.79200","0.53169","794.68701","116.59141","0.02093"
"63.80800","0.53181","794.42615","116.55313","0.02094"
"63.82400","0.53194","794.06488","116.50013","0.02094"
"63.84000","0.53206","793.95258","116.48365","0.02095"
"63.85600","0.53225","794.04797","116.49765","0.02095"
"63.87200","0.53237","794.26526","116.52953","0.02096"
"63.88800","0.53256","794.43213","116.55401","0.02097"
"63.90400","0.53269","794.58997","116.57716","0.02097"
"63.92000","0.53287","794.77441","116.60423","0.02098"
"63.93600","0.53300","794.93646","116.62801","0.02098"
"63.95200","0.53312","794.99304","116.63631","0.02099"
"63.96800","0.53325","794.92285","116.62601","0.02099"
"63.98400","0.53337","794.70343","116.59381","0.02100"
"64.00000","0.53350","794.31396","116.53667","0.02100"
"64.01600","0.53356","793.99457","116.48981","0.02101"
"64.03200","0.53369","793.64117","116.43797","0.02101"
"64.04800","0.53375","793.14020","116.36446","0.02101"
"64.06400","0.53387","792.83203","116.31925","0.02102"
"64.08000","0.53394","792.68811","116.29814","0.02102"
"64.09600","0.53406","792.68665","116.29792","0.02103"
"64.11200","0.53412","792.32062","116.24422","0.02103"
"64.12800","0.53425","792.05072","116.20463","0.02103"
"64.14400","0.53437","791.87091","116.17825","0.02104"
"64.16000","0.53444","791.70502","116.15391","0.02104"
"64.17600","0.53456","791.64038","116.14442","0.02105"
"64.19200","0.53469","791.61914","116.14130","0.02105"
"64.20800","0.53487","791.76044","116.16203","0.02106"
"64.22400","0.53500","792.01886","116.19995","0.02106"
"64.24000","0.53519","792.42194","116.25909","0.02107"
"64.25600","0.53537","792.58411","116.28288","0.02108"
"64.27200","0.53550","792.89087","116.32789","0.02108"
"64.28800","0.53569","793.27301","116.38395","0.02109"
"64.30400","0.53594","793.60260","116.43230","0.02110"
"64.32000","0.53612","794.05383","116.49851","0.02111"
"64.33600","0.53631","794.51746","116.56653","0.02111"
"64.35200","0.53650","794.86688","116.61779","0.02112"
"64.36800","0.53662","795.11798","116.65463","0.02113"
"64.38400","0.53675","795.20819","116.66787","0.02113"
"64.40000","0.53687","795.03925","116.64308","0.02114"
"64.41600","0.53700","794.80426","116.60860","0.02114"
"64.43200","0.53712","794.33472","116.53972","0.02115"
"64.44800","0.53719","793.84216","116.46745","0.02115"
"64.46400","0.53731","793.31995","116.39084","0.02115"
"64.48000","0.53737","792.90436","116.32986","0.02116"
"64.49600","0.53750","792.46027","116.26471","0.02116"
"64.51200","0.53762","792.31055","116.24274","0.02117"
"64.52800","0.53775","792.20758","116.22764","0.02117"
"64.54400","0.53787","792.17413","116.22273","0.02118"
"64.56000","0.53800","792.04895","116.20437","0.02118"
"64.57600","0.53812","791.99438","116.19636","0.02119"
"64.59200","0.53825","792.03632","116.20251","0.02119"
"64.60800","0.53837","792.04791","116.20422","0.02120"
"64.62400","0.53856","792.13550","116.21706","0.02120"
"64.64000","0.53869","792.30524","116.24197","0.02121"
"64.65600","0.53887","792.51929","116.27337","0.02122"
"64.67200","0.53906","792.77728","116.31122","0.02122"
"64.68800","0.53919","792.95349","116.33707","0.02123"
"64.70400","0.53937","793.08368","116.35617","0.02124"
"64.72000","0.53950","793.21082","116.37482","0.02124"
"64.73600","0.53962","793.29077","116.38656","0.02125"
"64.75200","0.53969","793.20764","116.37436","0.02125"
"64.76800","0.53981","792.88647","116.32724","0.02125"
"64.78400","0.53994","792.44049","116.26181","0.02126"
"64.80000","0.54000","792.02783","116.20126","0.02126"
"64.81600","0.54012","791.59961","116.13844","0.02126"
"64.83200","0.54019","791.25568","116.08798","0.02127"
"64.84800","0.54031","791.04614","116.05724","0.02127"
"64.86400","0.54037","790.77936","116.01810","0.02127"
"64.88000","0.54050","790.72101","116.00954","0.02128"
"64.89600","0.54062","790.69611","116.00588","0.02128"
"64.91200","0.54075","790.61987","115.99470","0.02129"
"64.92800","0.54087","790.46094","115.97138","0.02129"
"64.94400","0.54100","790.45807","115.97096","0.02130"
"64.96000","0.54119","790.62854","115.99597","0.02131"
"64.97600","0.54131","790.92719","116.03979","0.02131"
"64.99200","0.54150","791.34650","116.10130","0.02132"
"65.00800","0.54169","791.61951","116.14136","0.02133"
"65.02400","0.54187","791.88953","116.18098","0.02133"
"65.04000","0.54206","792.25824","116.23507","0.02134"
"65.05600","0.54225","792.61505","116.28742","0.02135"
"65.07200","0.54237","792.78198","116.31191","0.02135"
"65.08800","0.54250","792.96008","116.33804","0.02136"
"65.10400","0.54269","792.98224","116.34129","0.02137"
"65.12000","0.54281","792.80634","116.31548","0.02137"
"65.13600","0.54294","792.68219","116.29727","0.02138"
"65.15200","0.54300","792.58801","116.28345","0.02138"
"65.16800","0.54312","792.45251","116.26357","0.02138"
"65.18400","0.54325","792.07941","116.20883","0.02139"
"65.20000","0.54337","791.79321","116.16685","0.02139"
"65.21600","0.54350","791.45862","116.11775","0.02140"
"65.23200","0.54362","791.32642","116.09836","0.02140"
"65.24800","0.54375","791.31427","116.09658","0.02141"
"65.26400","0.54394","791.36316","116.10375","0.02141"
"65.28000","0.54406","791.35400","116.10241","0.02142"
"65.29600","0.54419","791.29041","116.09308","0.02142"
"65.31200","0.54431","791.15619","116.07339","0.02143"
"65.32800","0.54450","791.16339","116.07444","0.02144"
"65.34400","0.54469","791.33502","116.09962","0.02144"
"65.36000","0.54481","791.62958","116.14284","0.02145"
"65.37600","0.54500","791.85168","116.17542","0.02146"
"65.39200","0.54512","792.00073","116.19729","0.02146"
"65.40800","0.54525","792.13727","116.21732","0.02147"
"65.42400","0.54537","791.90411","116.18311","0.02147"
"65.44000","0.54544","791.56281","116.13304","0.02147"
"65.45600","0.54556","791.09509","116.06442","0.02148"
"65.47200","0.54562","790.78265","116.01859","0.02148"
"65.48800","0.54575","790.50372","115.97766","0.02149"
"65.50400","0.54587","790.17786","115.92985","0.02149"
"65.52000","0.54594","790.01953","115.90662","0.02149"
"65.53600","0.54606","789.75909","115.86841","0.02150"
"65.55200","0.54612","789.48541","115.82826","0.02150"
"65.56800","0.54625","789.39050","115.81433","0.02151"
"65.58400","0.54637","789.20752","115.78749","0.02151"
"65.60000","0.54650","789.06708","115.76688","0.02152"
"65.61600","0.54662","789.05420","115.76499","0.02152"
"65.63200","0.54675","789.22760","115.79044","0.02153"
"65.64800","0.54687","789.40363","115.81626","0.02153"
"65.66400","0.54706","789.43884","115.82143","0.02154"
"65.68000","0.54725","789.64008","115.85095","0.02155"
"65.69600","0.54737","789.86279","115.88363","0.02155"
"65.71200","0.54756","790.12299","115.92180","0.02156"
"65.72800","0.54775","790.43640","115.96778","0.02156"
"65.74400","0.54794","790.82574","116.02490","0.02157"
"65.76000","0.54812","791.30438","116.09512","0.02158"
"65.77600","0.54831","791.71692","116.15565","0.02159"
"65.79200","0.54850","791.92908","116.18678","0.02159"
"65.80800","0.54862","791.93591","116.18778","0.02160"
"65.82400","0.54875","791.67792","116.14993","0.02160"
"65.84000","0.54887","791.52936","116.12814","0.02161"
"65.85600","0.54900","791.39380","116.10825","0.02161"
"65.87200","0.54906","791.03650","116.05582","0.02162"
"65.88800","0.54919","790.43768","115.96797","0.02162"
"65.90400","0.54925","790.13147","115.92304","0.02162"
"65.92000","0.54937","789.86340","115.88371","0.02163"
"65.93600","0.54950","789.59216","115.84392","0.02163"
"65.95200","0.54962","789.39081","115.81438","0.02164"
"65.96800","0.54975","789.25781","115.79487","0.02164"
"65.98400","0.54987","789.13800","115.77729","0.02165"
"66.00000","0.55006","789.17163","115.78223","0.02166"
"66.01600","0.55019","789.42084","115.81879","0.02166"
"66.03200","0.55031","789.43207","115.82043","0.02167"
"66.04800","0.55050","789.37830","115.81255","0.02167"
"66.06400","0.55062","789.42285","115.81908","0.02168"
"66.08000","0.55081","789.65723","115.85347","0.02169"
